日付,code,name,market,33業種コード,sector,17業種コード,17業種区分,規模コード,規模区分,ticker
20260831,2335,キューブシステム,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,2335.T
20260831,2337,いちご,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,2337.T
20260831,2338,クオンタムソリューションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2338.T
20260831,2340,極楽湯ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2340.T
20260831,2341,アルバイトタイムス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2341.T
20260831,2342,トランスジェニックグループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2342.T
20260831,2345,ＨＯＤＬ１,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2345.T
20260831,2349,エヌアイデイ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2349.T
20260831,2351,ＡＳＪ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2351.T
20260831,2353,日本駐車場開発,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,2353.T
20260831,2354,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2354.T
20260831,2359,コア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,2359.T
20260831,2370,メディネット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2370.T
20260831,2371,カカクコム,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400,2371.T
20260831,2373,ケア２１,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2373.T
20260831,2375,ギグワークス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2375.T
20260831,2376,サイネックス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2376.T
20260831,2378,ルネサンス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2378.T
20260831,2379,ディップ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1,2379.T
20260831,2384,ＳＢＳホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1,2384.T
20260831,2385,総医研ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2385.T
20260831,2388,ウェッジホールディングス,グロース（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,2388.T
20260831,2391,プラネット,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2391.T
20260831,2393,日本ケアサプライ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2393.T
20260831,2395,新日本科学,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2395.T
20260831,2404,鉄人化ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2404.T
20260831,2408,ＫＧ情報,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2408.T
20260831,2410,キャリアデザインセンター,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2410.T
20260831,2411,ゲンダイエージェンシー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2411.T
20260831,2413,エムスリー,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400,2413.T
20260831,2415,ヒューマンホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2415.T
20260831,2418,ツカダ・グローバルホールディング,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2418.T
20260831,2424,ブラス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2424.T
20260831,2425,ケアサービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2425.T
20260831,2428,ウェルネット,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2428.T
20260831,2429,ワールドホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2429.T
20260831,2432,ディー・エヌ・エー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,2432.T
20260831,2433,博報堂ＤＹホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400,2433.T
20260831,2435,シダー,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2435.T
20260831,2436,共同ピーアール,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2436.T
20260831,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2437.T
20260831,2438,アスカネット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2438.T
20260831,2440,ぐるなび,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2440.T
20260831,2445,タカミヤ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2445.T
20260831,2449,プラップジャパン,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2449.T
20260831,2452,コンピュータマインド,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-,2452.T
20260831,2454,オールアバウト,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2454.T
20260831,2459,アウンコンサルティング,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2459.T
20260831,2461,ファンコミュニケーションズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2461.T
20260831,2462,ライク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2462.T
20260831,2464,Ａｏｂａ‐ＢＢＴ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2464.T
20260831,2469,ヒビノ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2469.T
20260831,2471,エスプール,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2471.T
20260831,2475,ＷＤＢホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2475.T
20260831,2477,手間いらず,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,2477.T
20260831,2479,ジェイテック,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2479.T
20260831,2480,システム・ロケーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2480.T
20260831,2481,タウンニュース社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2481.T
20260831,2483,翻訳センター,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2483.T
20260831,2484,出前館,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,2484.T
20260831,2485,ティア,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2485.T
20260831,2488,ＪＴＰ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2488.T
20260831,2489,アドウェイズ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2489.T
20260831,2491,バリューコマース,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,2491.T
20260831,2492,インフォマート,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1,2492.T
20260831,2493,イーサポートリンク,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2493.T
20260831,2497,ユナイテッド,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2497.T
20260831,2498,オリエンタルコンサルタンツホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2498.T
20260831,2499,日本和装ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,2499.T
20260831,2501,サッポロビール,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2501.T
20260831,2502,アサヒグループホールディングス,プライム（内国株式）,3050,食料品,1,食品,2,TOPIX Large70,2502.T
20260831,2503,キリンホールディングス,プライム（内国株式）,3050,食料品,1,食品,2,TOPIX Large70,2503.T
20260831,2531,宝ホールディングス,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2531.T
20260831,2533,オエノンホールディングス,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2,2533.T
20260831,2573,北海道コカ・コーラボトリング,スタンダード（内国株式）,3050,食料品,1,食品,-,-,2573.T
20260831,2579,コカ・コーラ　ボトラーズジャパンホールディングス,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2579.T
20260831,2585,ライフドリンク　カンパニー,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1,2585.T
20260831,2586,フルッタフルッタ,グロース（内国株式）,3050,食料品,1,食品,-,-,2586.T
20260831,2587,サントリービバレッジ＆フード,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2587.T
20260831,2588,プレミアムウォーターホールディングス,スタンダード（内国株式）,3050,食料品,1,食品,-,-,2588.T
20260831,2590,ダイドーグループホールディングス,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1,2590.T
20260831,2593,伊藤園,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2593.T
20260831,2594,キーコーヒー,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2,2594.T
20260831,2597,ユニカフェ,スタンダード（内国株式）,3050,食料品,1,食品,-,-,2597.T
20260831,2602,日清オイリオグループ,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1,2602.T
20260831,2607,不二製油,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400,2607.T
20260831,2612,かどや製油,スタンダード（内国株式）,3050,食料品,1,食品,-,-,2612.T
20260831,2613,Ｊ－オイルミルズ,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2,2613.T
20260831,2652,まんだらけ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2652.T
20260831,2653,イオン九州,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2653.T
20260831,2654,アスモ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2654.T
20260831,2656,ベクターホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2656.T
20260831,2659,サンエー,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,2659.T
20260831,2664,カワチ薬品,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,2664.T
20260831,2666,オートウェーブ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2666.T
20260831,2667,イメージ　ワン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,2667.T
20260831,2668,タビオ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,2668.T
20260831,2669,カネ美食品,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2669.T
20260831,2670,エービーシー・マート,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,2670.T
20260831,2673,夢みつけ隊,スタンダード（内国株式）,6100,小売業,14,小売,-,-,2673.T
20260831,2674,ハードオフコーポレーション,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,2674.T
20260831,2676,高千穂交易,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,2676.T
20260831,2678,アスクル,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,2678.T
