銘柄コード,銘柄名,現在株価,時価総額(億円),PER,PBR,自己資本比率(%),流動資産,負債合計,投資有価証券,発行済株式数,Netキャッシュ,1株ネットキャッシュ,ネットキャッシュ比率,乖離率(%),欠損項目,エラー
8600.T,トモニホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8601.T,大和証券グループ本社,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8604.T,野村ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8613.T,丸三証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8609.T,岡三証券グループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8622.T,水戸証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8624.T,いちよし証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8616.T,東海東京フィナンシャル・ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8614.T,東洋証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8628.T,松井証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8617.T,光世証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8698.T,マネックスグループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8630.T,ＳＯＭＰＯホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8697.T,日本取引所グループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8705.T,日産証券グループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8706.T,極東証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8704.T,トレイダーズホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8699.T,ＨＳホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8700.T,丸八証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8707.T,岩井コスモホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8737.T,あかつき本社,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8708.T,アイザワ証券グループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8713.T,フィデアホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8714.T,池田泉州ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8715.T,アニコム　ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8729.T,ソニーフィナンシャルグループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8739.T,スパークス・グループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8769.T,アドバンテッジリスクマネジメント,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8766.T,東京海上ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8771.T,イー・ギャランティ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8742.T,小林洋行,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8746.T,ｕｎｂａｎｋｅｄ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8747.T,豊トラスティ証券,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8750.T,第一ライフグループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8802.T,三菱地所,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8772.T,アサックス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8783.T,ａｂｃ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8793.T,ＮＥＣキャピタルソリューション,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8789.T,フィンテック　グローバル,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8795.T,Ｔ＆Ｄホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8798.T,アドバンスクリエイト,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8801.T,三井不動産,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8803.T,平和不動産,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8818.T,京阪神ビルディング,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8804.T,東京建物,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8830.T,住友不動産,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8835.T,太平洋興発,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8841.T,テーオーシー,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8836.T,ＲＩＳＥ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8844.T,コスモスイニシア,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8850.T,スターツコーポレーション,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8871.T,ゴールドクレスト,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8860.T,フジ住宅,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8848.T,レオパレス２１,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8864.T,空港施設,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8869.T,明和地所,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8876.T,リログループ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8877.T,エスリード,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8887.T,シーラホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8881.T,日神グループホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8891.T,ＡＭＧホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8894.T,ＲＥＶＯＬＵＴＩＯＮ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8904.T,ＡＶＡＮＴＩＡ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8892.T,エスコン,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8898.T,センチュリー２１・ジャパン,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8897.T,ＭＩＲＡＲＴＨホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8908.T,毎日コムネット,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8917.T,ファースト住建,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8914.T,エリアリンク,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8912.T,エリアクエスト,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8921.T,シーズクリエイト,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8919.T,カチタス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8920.T,東祥,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8918.T,ランド,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8923.T,トーセイ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8935.T,ＦＪネクストホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8938.T,グローム・ホールディングス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8927.T,明豊エンタープライズ,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8934.T,サンフロンティア不動産,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8929.T,青山財産ネットワークス,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
8928.T,穴吹興産,,,,,,0.0,0.0,0.0,,,,,,"流動資産, 負債合計, 投資有価証券",株価または発行済株式数を取得できませんでした
